date,hour,zone,day_of_week,is_weekend,is_peak_hour,zone_tier,weather,weather_surge_adj,trip_count,avg_demand_score,avg_surge,available_drivers,ev_driver_share,demand_supply_ratio
2024-01-15,4,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,4,16.8,1.33,8,0.4,0.5
2024-01-15,4,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,0,17.3,1.3,3,0.51,0
2024-01-15,5,Airport,Monday,FALSE,FALSE,1,Clear,0,7,38.8,1.69,8,0.48,0.875
2024-01-15,5,Downtown,Monday,FALSE,FALSE,1,Clear,0,10,47.1,1.92,12,0.57,0.833
2024-01-15,5,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,9,19.3,1.48,11,0.48,0.818
2024-01-15,5,Suburb_North,Monday,FALSE,FALSE,3,Foggy,0.15,5,4.7,1.11,6,0.24,0.833
2024-01-15,5,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,0,8.8,1.06,1,0.47,0
2024-01-15,6,Airport,Monday,FALSE,FALSE,1,Clear,0,11,42.2,1.97,12,0.43,0.917
2024-01-15,6,Downtown,Monday,FALSE,FALSE,1,Clear,0,10,47.5,1.94,10,0.41,1
2024-01-15,6,Midtown,Monday,FALSE,FALSE,2,Clear,0,8,22.2,1.38,10,0.43,0.8
2024-01-15,6,Suburb_North,Monday,FALSE,FALSE,3,Foggy,0.15,5,7.4,1.08,8,0.41,0.625
2024-01-15,6,Suburb_South,Monday,FALSE,FALSE,3,Stormy,0.5,4,15.2,1.29,6,0.32,0.667
2024-01-15,7,Airport,Monday,FALSE,TRUE,1,Foggy,0.15,25,68.2,2.5,33,0.24,0.758
2024-01-15,7,Downtown,Monday,FALSE,TRUE,1,Rainy,0.3,30,68.6,2.29,32,0.42,0.938
2024-01-15,7,Midtown,Monday,FALSE,TRUE,2,Rainy,0.3,16,45,1.85,20,0.41,0.8
2024-01-15,7,Suburb_North,Monday,FALSE,TRUE,3,Foggy,0.15,3,53.9,2.08,5,0.26,0.6
2024-01-15,7,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,5,42.6,1.84,4,0.55,1.25
2024-01-15,8,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,25,66.3,2.45,28,0.4,0.893
2024-01-15,8,Downtown,Monday,FALSE,TRUE,1,Foggy,0.15,32,70.9,2.43,37,0.36,0.865
2024-01-15,8,Midtown,Monday,FALSE,TRUE,2,Clear,0,13,47.5,2.02,13,0.31,1
2024-01-15,8,Suburb_North,Monday,FALSE,TRUE,3,Foggy,0.15,12,30.2,1.61,14,0.4,0.857
2024-01-15,8,Suburb_South,Monday,FALSE,TRUE,3,Foggy,0.15,17,43,1.93,17,0.44,1
2024-01-15,9,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,19,65.1,2.42,23,0.5,0.826
2024-01-15,9,Downtown,Monday,FALSE,TRUE,1,Clear,0,29,55.4,2.02,34,0.43,0.853
2024-01-15,9,Midtown,Monday,FALSE,TRUE,2,Clear,0,16,53.3,2.03,21,0.39,0.762
2024-01-15,9,Suburb_North,Monday,FALSE,TRUE,3,Clear,0,12,36.9,1.74,12,0.26,1
2024-01-15,9,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,5,46.4,1.94,6,0.33,0.833
2024-01-15,10,Airport,Monday,FALSE,FALSE,1,Stormy,0.5,9,37.1,1.66,9,0.29,1
2024-01-15,10,Downtown,Monday,FALSE,FALSE,1,Foggy,0.15,16,27.8,1.54,17,0.3,0.941
2024-01-15,10,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,2,12.3,1.28,1,0.48,2
2024-01-15,10,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,5,11.1,1.26,5,0.26,1
2024-01-15,10,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,2,13.5,1.25,1,0.5,2
2024-01-15,11,Airport,Monday,FALSE,FALSE,1,Clear,0,15,46.2,1.86,16,0.36,0.938
2024-01-15,11,Downtown,Monday,FALSE,FALSE,1,Clear,0,16,41.3,1.72,17,0.39,0.941
2024-01-15,11,Midtown,Monday,FALSE,FALSE,2,Clear,0,6,31.3,1.52,9,0.31,0.667
2024-01-15,11,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,8,10.8,1.13,8,0.42,1
2024-01-15,11,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,4,16.9,1.39,4,0.4,1
2024-01-15,12,Airport,Monday,FALSE,FALSE,1,Clear,0,8,52.6,2.01,6,0.35,1.333
2024-01-15,12,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,10,42.7,1.96,10,0.37,1
2024-01-15,12,Midtown,Monday,FALSE,FALSE,2,Foggy,0.15,4,15.5,1.34,2,0.41,2
2024-01-15,12,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,3,17.2,1.46,4,0.42,0.75
2024-01-15,12,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,5,18.1,1.39,2,0.41,2.5
2024-01-15,13,Airport,Monday,FALSE,FALSE,1,Rainy,0.3,13,40.1,1.74,14,0.44,0.929
2024-01-15,13,Downtown,Monday,FALSE,FALSE,1,Foggy,0.15,14,46.6,1.94,14,0.36,1
2024-01-15,13,Midtown,Monday,FALSE,FALSE,2,Clear,0,7,19.6,1.29,7,0.49,1
2024-01-15,13,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,5,14.2,1.3,5,0.24,1
2024-01-15,13,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,5,18.3,1.48,4,0.44,1.25
2024-01-15,14,Airport,Monday,FALSE,FALSE,1,Clear,0,14,31.1,1.55,16,0.44,0.875
2024-01-15,14,Downtown,Monday,FALSE,FALSE,1,Clear,0,9,37.6,1.63,16,0.45,0.562
2024-01-15,14,Midtown,Monday,FALSE,FALSE,2,Clear,0,12,14.8,1.29,15,0.44,0.8
2024-01-15,14,Suburb_North,Monday,FALSE,FALSE,3,Foggy,0.15,0,0,1.01,1,0.37,0
2024-01-15,14,Suburb_South,Monday,FALSE,FALSE,3,Rainy,0.3,7,13.9,1.32,6,0.55,1.167
2024-01-15,15,Airport,Monday,FALSE,FALSE,1,Clear,0,16,44.8,1.89,14,0.54,1.143
2024-01-15,15,Downtown,Monday,FALSE,FALSE,1,Clear,0,12,45.5,1.93,11,0.4,1.091
2024-01-15,15,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,7,25.7,1.44,7,0.49,1
2024-01-15,15,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,2,12.2,1.24,2,0.33,1
2024-01-15,15,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,8,21.3,1.48,8,0.56,1
2024-01-15,16,Airport,Monday,FALSE,FALSE,1,Clear,0,11,42.8,1.97,14,0.45,0.786
2024-01-15,16,Downtown,Monday,FALSE,FALSE,1,Clear,0,13,44.5,1.83,15,0.4,0.867
2024-01-15,16,Midtown,Monday,FALSE,FALSE,2,Rainy,0.3,7,20.6,1.39,10,0.4,0.7
2024-01-15,16,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,2,12.1,1.18,1,0.38,2
2024-01-15,16,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,7,10.9,1.29,7,0.35,1
2024-01-15,17,Airport,Monday,FALSE,TRUE,1,Foggy,0.15,20,72.2,2.49,26,0.31,0.769
2024-01-15,17,Downtown,Monday,FALSE,TRUE,1,Rainy,0.3,31,60.5,2.24,38,0.29,0.816
2024-01-15,17,Midtown,Monday,FALSE,TRUE,2,Stormy,0.5,14,47.3,2,12,0.38,1.167
2024-01-15,17,Suburb_North,Monday,FALSE,TRUE,3,Clear,0,6,40.9,1.93,3,0.23,2
2024-01-15,17,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,9,39.8,1.78,9,0.36,1
2024-01-15,18,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,25,71.6,2.45,24,0.54,1.042
2024-01-15,18,Downtown,Monday,FALSE,TRUE,1,Stormy,0.5,29,62.4,2.16,25,0.48,1.16
2024-01-15,18,Midtown,Monday,FALSE,TRUE,2,Stormy,0.5,17,47.3,2.02,15,0.45,1.133
2024-01-15,18,Suburb_North,Monday,FALSE,TRUE,3,Clear,0,11,36.7,1.82,15,0.49,0.733
2024-01-15,18,Suburb_South,Monday,FALSE,TRUE,3,Rainy,0.3,9,46.3,1.91,8,0.28,1.125
2024-01-15,19,Airport,Monday,FALSE,TRUE,1,Rainy,0.3,23,69,2.38,27,0.36,0.852
2024-01-15,19,Downtown,Monday,FALSE,TRUE,1,Clear,0,34,64.7,2.15,34,0.38,1
2024-01-15,19,Midtown,Monday,FALSE,TRUE,2,Clear,0,16,44.8,1.96,15,0.36,1.067
2024-01-15,19,Suburb_North,Monday,FALSE,TRUE,3,Clear,0,9,35.1,1.68,7,0.41,1.286
2024-01-15,19,Suburb_South,Monday,FALSE,TRUE,3,Foggy,0.15,8,51.4,2.19,12,0.45,0.667
2024-01-15,20,Airport,Monday,FALSE,TRUE,1,Clear,0,28,70,2.31,31,0.46,0.903
2024-01-15,20,Downtown,Monday,FALSE,TRUE,1,Clear,0,29,77.3,2.6,30,0.55,0.967
2024-01-15,20,Midtown,Monday,FALSE,TRUE,2,Clear,0,19,45.1,1.96,20,0.46,0.95
2024-01-15,20,Suburb_North,Monday,FALSE,TRUE,3,Stormy,0.5,11,36.5,1.62,8,0.39,1.375
2024-01-15,20,Suburb_South,Monday,FALSE,TRUE,3,Clear,0,12,52.2,2,13,0.41,0.923
2024-01-15,21,Airport,Monday,FALSE,FALSE,1,Clear,0,12,30.6,1.71,15,0.32,0.8
2024-01-15,21,Downtown,Monday,FALSE,FALSE,1,Clear,0,17,31.8,1.66,19,0.22,0.895
2024-01-15,21,Midtown,Monday,FALSE,FALSE,2,Foggy,0.15,13,15.3,1.29,11,0.35,1.182
2024-01-15,21,Suburb_North,Monday,FALSE,FALSE,3,Rainy,0.3,2,10.4,1.31,8,0.4,0.25
2024-01-15,21,Suburb_South,Monday,FALSE,FALSE,3,Foggy,0.15,3,13.6,1.22,2,0.44,1.5
2024-01-15,22,Airport,Monday,FALSE,FALSE,1,Rainy,0.3,13,40.5,1.88,16,0.39,0.812
2024-01-15,22,Downtown,Monday,FALSE,FALSE,1,Clear,0,12,31.8,1.64,16,0.45,0.75
2024-01-15,22,Midtown,Monday,FALSE,FALSE,2,Clear,0,4,2.3,1.07,6,0.47,0.667
2024-01-15,22,Suburb_North,Monday,FALSE,FALSE,3,Foggy,0.15,2,8.1,1.18,1,0.37,2
2024-01-15,22,Suburb_South,Monday,FALSE,FALSE,3,Foggy,0.15,3,12.4,1.12,5,0.42,0.6
2024-01-15,23,Airport,Monday,FALSE,FALSE,1,Clear,0,13,41.4,1.93,19,0.39,0.684
2024-01-15,23,Downtown,Monday,FALSE,FALSE,1,Rainy,0.3,19,33.7,1.74,18,0.31,1.056
2024-01-15,23,Midtown,Monday,FALSE,FALSE,2,Clear,0,4,14.6,1.37,3,0.41,1.333
2024-01-15,23,Suburb_North,Monday,FALSE,FALSE,3,Clear,0,4,15.4,1.4,2,0.23,2
2024-01-15,23,Suburb_South,Monday,FALSE,FALSE,3,Clear,0,4,14.4,1.26,4,0.45,1
2024-01-16,0,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,12,43.1,1.88,14,0.44,0.857
2024-01-16,0,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,12,36.3,1.73,13,0.26,0.923
2024-01-16,0,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,6,14.7,1.2,4,0.36,1.5
2024-01-16,0,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,1,17,1.32,1,0.3,1
2024-01-16,0,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,3,16.2,1.28,1,0.34,3
2024-01-16,1,Airport,Tuesday,FALSE,FALSE,1,Clear,0,14,46.7,1.89,15,0.49,0.933
2024-01-16,1,Downtown,Tuesday,FALSE,FALSE,1,Stormy,0.5,13,33.5,1.66,9,0.3,1.444
2024-01-16,1,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,7,24.4,1.52,12,0.48,0.583
2024-01-16,1,Suburb_North,Tuesday,FALSE,FALSE,3,Stormy,0.5,8,15,1.2,11,0.45,0.727
2024-01-16,1,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,7,8.6,1.07,6,0.55,1.167
2024-01-16,2,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,12,48.6,2.04,12,0.34,1
2024-01-16,2,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,12,40.2,1.82,13,0.46,0.923
2024-01-16,2,Midtown,Tuesday,FALSE,FALSE,2,Foggy,0.15,10,17.8,1.31,12,0.46,0.833
2024-01-16,2,Suburb_North,Tuesday,FALSE,FALSE,3,Foggy,0.15,6,22.3,1.48,6,0.49,1
2024-01-16,2,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,8,14.8,1.4,7,0.35,1.143
2024-01-16,3,Airport,Tuesday,FALSE,FALSE,1,Foggy,0.15,19,49.9,1.96,15,0.47,1.267
2024-01-16,3,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,4,42.7,1.79,9,0.52,0.444
2024-01-16,3,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,7,31.1,1.65,5,0.46,1.4
2024-01-16,3,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,5,13.2,1.24,6,0.36,0.833
2024-01-16,3,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,5,21.3,1.5,4,0.28,1.25
2024-01-16,4,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,4,35.2,1.72,7,0.42,0.571
2024-01-16,4,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,15,46.7,1.8,14,0.36,1.071
2024-01-16,4,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,5,15,1.24,5,0.36,1
2024-01-16,4,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,4,12.5,1.3,5,0.34,0.8
2024-01-16,4,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,5,8.8,1.12,6,0.51,0.833
2024-01-16,5,Airport,Tuesday,FALSE,FALSE,1,Stormy,0.5,13,34.7,1.74,14,0.52,0.929
2024-01-16,5,Downtown,Tuesday,FALSE,FALSE,1,Foggy,0.15,8,38.8,1.78,8,0.37,1
2024-01-16,5,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,7,28,1.5,7,0.35,1
2024-01-16,5,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,10.4,1.2,2,0.46,1
2024-01-16,5,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,3,15.5,1.3,6,0.47,0.5
2024-01-16,6,Airport,Tuesday,FALSE,FALSE,1,Rainy,0.3,7,38.6,1.72,9,0.4,0.778
2024-01-16,6,Downtown,Tuesday,FALSE,FALSE,1,Foggy,0.15,15,40.1,1.8,15,0.41,1
2024-01-16,6,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,6,21,1.38,6,0.3,1
2024-01-16,6,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,16.3,1.44,3,0.22,0.667
2024-01-16,6,Suburb_South,Tuesday,FALSE,FALSE,3,Stormy,0.5,3,7.6,1,2,0.48,1.5
2024-01-16,7,Airport,Tuesday,FALSE,TRUE,1,Clear,0,28,82.6,2.58,30,0.44,0.933
2024-01-16,7,Downtown,Tuesday,FALSE,TRUE,1,Rainy,0.3,36,71.4,2.38,35,0.43,1.029
2024-01-16,7,Midtown,Tuesday,FALSE,TRUE,2,Foggy,0.15,10,52.7,2.2,9,0.35,1.111
2024-01-16,7,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,12,35,1.78,16,0.28,0.75
2024-01-16,7,Suburb_South,Tuesday,FALSE,TRUE,3,Stormy,0.5,6,41.1,1.77,13,0.29,0.462
2024-01-16,8,Airport,Tuesday,FALSE,TRUE,1,Clear,0,25,81.6,2.62,28,0.38,0.893
2024-01-16,8,Downtown,Tuesday,FALSE,TRUE,1,Stormy,0.5,28,68.5,2.22,23,0.59,1.217
2024-01-16,8,Midtown,Tuesday,FALSE,TRUE,2,Foggy,0.15,17,52.3,2.03,11,0.46,1.545
2024-01-16,8,Suburb_North,Tuesday,FALSE,TRUE,3,Foggy,0.15,6,34.7,1.58,12,0.37,0.5
2024-01-16,8,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,8,41.9,1.82,9,0.31,0.889
2024-01-16,9,Airport,Tuesday,FALSE,TRUE,1,Foggy,0.15,27,65.9,2.22,20,0.37,1.35
2024-01-16,9,Downtown,Tuesday,FALSE,TRUE,1,Foggy,0.15,22,70.9,2.42,18,0.36,1.222
2024-01-16,9,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,13,60.5,2.41,20,0.46,0.65
2024-01-16,9,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,7,49.1,1.96,5,0.48,1.4
2024-01-16,9,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,6,42.2,1.93,5,0.44,1.2
2024-01-16,10,Airport,Tuesday,FALSE,FALSE,1,Clear,0,18,33.3,1.67,27,0.32,0.667
2024-01-16,10,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,15,42.7,1.87,14,0.25,1.071
2024-01-16,10,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,8,22.8,1.46,9,0.42,0.889
2024-01-16,10,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,3,15.8,1.32,5,0.41,0.6
2024-01-16,10,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,5,4.3,1.14,4,0.44,1.25
2024-01-16,11,Airport,Tuesday,FALSE,FALSE,1,Clear,0,5,36.2,1.82,3,0.48,1.667
2024-01-16,11,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,14,36.2,1.68,19,0.38,0.737
2024-01-16,11,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,9,19,1.48,13,0.26,0.692
2024-01-16,11,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,19.8,1.37,1,0.22,2
2024-01-16,11,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,5,5.5,1.09,3,0.28,1.667
2024-01-16,12,Airport,Tuesday,FALSE,FALSE,1,Clear,0,10,37.8,1.81,11,0.42,0.909
2024-01-16,12,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,9,39.4,1.72,7,0.52,1.286
2024-01-16,12,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,8,9.8,1.3,9,0.37,0.889
2024-01-16,12,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,3,19.1,1.4,3,0.44,1
2024-01-16,12,Suburb_South,Tuesday,FALSE,FALSE,3,Stormy,0.5,4,3.2,1,4,0.46,1
2024-01-16,13,Airport,Tuesday,FALSE,FALSE,1,Stormy,0.5,12,31.4,1.62,10,0.42,1.2
2024-01-16,13,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,10,37.7,1.76,14,0.5,0.714
2024-01-16,13,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,9,21.7,1.39,8,0.48,1.125
2024-01-16,13,Suburb_North,Tuesday,FALSE,FALSE,3,Rainy,0.3,5,17.6,1.41,7,0.46,0.714
2024-01-16,13,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,6,11.3,1.31,6,0.6,1
2024-01-16,14,Airport,Tuesday,FALSE,FALSE,1,Foggy,0.15,4,32,1.76,2,0.48,2
2024-01-16,14,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,11,35.4,1.68,16,0.44,0.688
2024-01-16,14,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,11,22.8,1.49,5,0.25,2.2
2024-01-16,14,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,3,4.9,1.07,6,0.39,0.5
2024-01-16,14,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,6,10.8,1.21,5,0.39,1.2
2024-01-16,15,Airport,Tuesday,FALSE,FALSE,1,Clear,0,13,45.9,1.92,11,0.33,1.182
2024-01-16,15,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,5,41.1,1.83,4,0.37,1.25
2024-01-16,15,Midtown,Tuesday,FALSE,FALSE,2,Rainy,0.3,11,18.8,1.26,9,0.49,1.222
2024-01-16,15,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,3,17.8,1.26,3,0.37,1
2024-01-16,15,Suburb_South,Tuesday,FALSE,FALSE,3,Clear,0,7,25.3,1.57,6,0.39,1.167
2024-01-16,16,Airport,Tuesday,FALSE,FALSE,1,Clear,0,11,35,1.66,16,0.4,0.688
2024-01-16,16,Downtown,Tuesday,FALSE,FALSE,1,Rainy,0.3,13,50.2,2.08,15,0.46,0.867
2024-01-16,16,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,9,22.2,1.64,9,0.52,1
2024-01-16,16,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,6,6.2,1.16,5,0.35,1.2
2024-01-16,16,Suburb_South,Tuesday,FALSE,FALSE,3,Foggy,0.15,2,6.5,1.22,2,0.36,1
2024-01-16,17,Airport,Tuesday,FALSE,TRUE,1,Rainy,0.3,28,70.5,2.55,28,0.34,1
2024-01-16,17,Downtown,Tuesday,FALSE,TRUE,1,Clear,0,32,58.1,2.17,33,0.45,0.97
2024-01-16,17,Midtown,Tuesday,FALSE,TRUE,2,Rainy,0.3,18,43.2,1.92,13,0.41,1.385
2024-01-16,17,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,11,54.5,2.27,13,0.3,0.846
2024-01-16,17,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,10,45.6,1.89,13,0.59,0.769
2024-01-16,18,Airport,Tuesday,FALSE,TRUE,1,Rainy,0.3,35,70.5,2.37,33,0.42,1.061
2024-01-16,18,Downtown,Tuesday,FALSE,TRUE,1,Foggy,0.15,26,72.6,2.59,33,0.33,0.788
2024-01-16,18,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,16,43.5,1.93,15,0.36,1.067
2024-01-16,18,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,6,37.5,1.64,9,0.34,0.667
2024-01-16,18,Suburb_South,Tuesday,FALSE,TRUE,3,Rainy,0.3,10,42.7,1.79,8,0.3,1.25
2024-01-16,19,Airport,Tuesday,FALSE,TRUE,1,Foggy,0.15,27,68.1,2.45,28,0.19,0.964
2024-01-16,19,Downtown,Tuesday,FALSE,TRUE,1,Clear,0,24,69.6,2.44,23,0.44,1.043
2024-01-16,19,Midtown,Tuesday,FALSE,TRUE,2,Clear,0,22,46.3,1.85,18,0.35,1.222
2024-01-16,19,Suburb_North,Tuesday,FALSE,TRUE,3,Foggy,0.15,8,38.6,1.72,5,0.38,1.6
2024-01-16,19,Suburb_South,Tuesday,FALSE,TRUE,3,Rainy,0.3,15,31.7,1.65,12,0.3,1.25
2024-01-16,20,Airport,Tuesday,FALSE,TRUE,1,Clear,0,31,63,2.11,35,0.45,0.886
2024-01-16,20,Downtown,Tuesday,FALSE,TRUE,1,Clear,0,35,71.8,2.58,41,0.23,0.854
2024-01-16,20,Midtown,Tuesday,FALSE,TRUE,2,Rainy,0.3,22,56.9,2.07,20,0.45,1.1
2024-01-16,20,Suburb_North,Tuesday,FALSE,TRUE,3,Clear,0,9,34.7,1.72,9,0.27,1
2024-01-16,20,Suburb_South,Tuesday,FALSE,TRUE,3,Clear,0,13,45.2,1.92,16,0.41,0.812
2024-01-16,21,Airport,Tuesday,FALSE,FALSE,1,Clear,0,16,39.1,1.75,14,0.43,1.143
2024-01-16,21,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,14,48.3,1.96,14,0.52,1
2024-01-16,21,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,11,22.1,1.43,12,0.46,0.917
2024-01-16,21,Suburb_North,Tuesday,FALSE,FALSE,3,Stormy,0.5,3,13.3,1.32,1,0.3,3
2024-01-16,21,Suburb_South,Tuesday,FALSE,FALSE,3,Stormy,0.5,8,20.1,1.5,6,0.38,1.333
2024-01-16,22,Airport,Tuesday,FALSE,FALSE,1,Clear,0,17,31.7,1.72,14,0.4,1.214
2024-01-16,22,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,15,46.4,1.9,15,0.42,1
2024-01-16,22,Midtown,Tuesday,FALSE,FALSE,2,Foggy,0.15,8,19.1,1.27,9,0.46,0.889
2024-01-16,22,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,14.6,1.21,1,0.39,2
2024-01-16,22,Suburb_South,Tuesday,FALSE,FALSE,3,Stormy,0.5,6,16.5,1.28,9,0.26,0.667
2024-01-16,23,Airport,Tuesday,FALSE,FALSE,1,Foggy,0.15,16,40.3,1.73,17,0.46,0.941
2024-01-16,23,Downtown,Tuesday,FALSE,FALSE,1,Clear,0,12,35.1,1.69,16,0.34,0.75
2024-01-16,23,Midtown,Tuesday,FALSE,FALSE,2,Clear,0,10,8.4,1.06,10,0.54,1
2024-01-16,23,Suburb_North,Tuesday,FALSE,FALSE,3,Clear,0,2,12.5,1.33,1,0.47,2
2024-01-16,23,Suburb_South,Tuesday,FALSE,FALSE,3,Rainy,0.3,5,20.6,1.43,5,0.59,1
2024-01-17,0,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,14,34.1,1.77,17,0.5,0.824
2024-01-17,0,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,16,32.9,1.7,16,0.43,1
2024-01-17,0,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,7,23.4,1.49,11,0.45,0.636
2024-01-17,0,Suburb_North,Wednesday,FALSE,FALSE,3,Stormy,0.5,2,10.1,1.21,1,0.27,2
2024-01-17,0,Suburb_South,Wednesday,FALSE,FALSE,3,Stormy,0.5,2,3.3,1.16,7,0.4,0.286
2024-01-17,1,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,16,32.8,1.58,21,0.42,0.762
2024-01-17,1,Downtown,Wednesday,FALSE,FALSE,1,Foggy,0.15,12,42.2,1.89,10,0.23,1.2
2024-01-17,1,Midtown,Wednesday,FALSE,FALSE,2,Clear,0,10,5.5,1.12,11,0.47,0.909
2024-01-17,1,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,3,15.8,1.12,4,0.42,0.75
2024-01-17,1,Suburb_South,Wednesday,FALSE,FALSE,3,Clear,0,3,20.1,1.37,4,0.45,0.75
2024-01-17,2,Airport,Wednesday,FALSE,FALSE,1,Rainy,0.3,9,42.1,1.82,7,0.24,1.286
2024-01-17,2,Downtown,Wednesday,FALSE,FALSE,1,Clear,0,14,44.2,1.93,16,0.45,0.875
2024-01-17,2,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,7,26.1,1.64,4,0.28,1.75
2024-01-17,2,Suburb_North,Wednesday,FALSE,FALSE,3,Clear,0,3,16.6,1.3,6,0.53,0.5
2024-01-17,2,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,2,9.3,1.12,1,0.38,2
2024-01-17,3,Airport,Wednesday,FALSE,FALSE,1,Clear,0,15,33.3,1.64,16,0.39,0.938
2024-01-17,3,Downtown,Wednesday,FALSE,FALSE,1,Foggy,0.15,18,50.4,1.93,16,0.53,1.125
2024-01-17,3,Midtown,Wednesday,FALSE,FALSE,2,Rainy,0.3,5,28.6,1.57,5,0.38,1
2024-01-17,3,Suburb_North,Wednesday,FALSE,FALSE,3,Rainy,0.3,6,12.4,1.2,5,0.38,1.2
2024-01-17,3,Suburb_South,Wednesday,FALSE,FALSE,3,Rainy,0.3,2,5.5,1.22,3,0.55,0.667
